"middleUltrasonic","leftUltrasonic","rightUltrasonic","backUltrasonic","L0","L1","L2","xAccel","yAccel","zAccel","xGyro","yGyro","zGyro","xMag","yMag","zMag","servoAngle","state"
"11.0","20.0","45.0","78.0","1","1","1","911.0","-250.0","8538.0","39.0","-148.0","114.0","193.0","-351.0","-795.0","90","0"
"5.0","22.0","42.0","8.0","1","1","1","803.0","-167.0","8534.0","-15.0","14.0","11.0","187.0","-347.0","-813.0","90","2"
"6.0","36.0","44.0","53.0","1","1","1","1011.0","-40.0","8492.0","-424.0","44.0","-4131.0","252.0","-344.0","-818.0","90","2"
"40.0","6.0","93.0","21.0","1","1","1","1073.0","-198.0","8556.0","-455.0","22.0","-4391.0","320.0","-292.0","-810.0","90","2"
"39.0","11.0","86.0","21.0","1","1","1","1062.0","-30.0","8466.0","-585.0","3.0","-4981.0","334.0","-196.0","-822.0","90","2"
"84.0","44.0","25.0","8.0","1","1","1","769.0","-133.0","8535.0","-14.0","10.0","12.0","282.0","-100.0","-806.0","90","0"
"81.0","43.0","27.0","11.0","1","1","1","480.0","-152.0","8617.0","-16.0","-36.0","40.0","286.0","-106.0","-806.0","90","0"
"77.0","41.0","108.0","16.0","1","1","1","556.0","-39.0","8474.0","-39.0","-67.0","176.0","285.0","-103.0","-807.0","90","0"
"71.0","39.0","85.0","23.0","1","1","1","871.0","-191.0","8501.0","1.0","-14.0","77.0","284.0","-98.0","-802.0","90","0"
"72.0","34.0","107.0","31.0","1","1","1","861.0","-257.0","8485.0","11.0","65.0","33.0","281.0","-105.0","-801.0","90","0"
"63.0","31.0","47.0","42.0","1","1","1","831.0","-170.0","8668.0","-26.0","-114.0","209.0","293.0","-111.0","-807.0","90","0"
"49.0","28.0","97.0","46.0","1","1","1","976.0","-145.0","8563.0","-46.0","-23.0","111.0","293.0","-109.0","-803.0","90","0"
"47.0","24.0","69.0","53.0","1","1","1","959.0","-269.0","8608.0","63.0","105.0","182.0","300.0","-108.0","-794.0","90","0"
"42.0","76.0","48.0","59.0","1","1","1","817.0","-255.0","8480.0","6.0","2.0","194.0","294.0","-120.0","-800.0","90","0"
"32.0","16.0","57.0","53.0","1","1","1","846.0","-152.0","8538.0","-20.0","18.0","93.0","296.0","-130.0","-806.0","90","0"
"24.0","13.0","60.0","76.0","1","1","1","716.0","-80.0","8483.0","-27.0","65.0","215.0","302.0","-140.0","-808.0","90","0"
